MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
187.2846,309.9306,92.7952,0.0088,0.0001,0.0025,0.0013,0.008,0.0387,0.1398,0.0139,0.015,0.022,0.0418,0.0282,20.4642,0.5332,0.742,-6.5676,0.2164,2.0628,0.0677
142.2505,230.1398,101.9039,0.0106,0.0,0.0037,0.0051,0.0104,0.0396,0.2993,0.0114,0.0061,0.0206,0.0609,0.037,20.1678,0.2701,0.7139,-5.5132,0.1624,1.9082,0.1036
244.5888,390.1507,152.0631,0.0061,0.0,0.0026,0.0019,0.008,0.0358,0.2205,0.0051,0.0149,0.0113,0.0399,0.0699,27.5312,0.5714,0.7311,-5.7001,0.2161,2.6618,0.0644
156.4287,273.3311,116.8402,0.0031,0.0,0.0053,0.0011,0.0173,0.0096,0.1034,0.0144,0.0222,0.014,0.04,0.0442,21.3208,0.4161,0.6525,-5.9941,0.0138,2.1087,0.2318
124.4296,462.1202,149.154,0.0069,0.0001,0.005,0.0048,0.0118,0.0113,0.4046,0.0149,0.0063,0.0119,0.0246,0.0294,28.541,0.5208,0.6738,-7.8218,0.0278,2.1541,0.0967
182.3375,142.9242,181.465,0.0135,0.0001,0.002,0.0015,0.0063,0.0167,0.3038,0.0217,0.0246,0.0117,0.0691,0.0576,28.4009,0.6211,0.7382,-7.9258,0.129,1.7582,0.0446
148.1676,398.0965,181.923,0.0041,0.0,0.0058,0.0049,0.0181,0.0101,0.3482,0.0055,0.0094,0.027,0.0193,0.0584,21.866,0.5435,0.6523,-6.261,0.251,2.2666,0.0771
174.4894,488.4043,92.508,0.0112,0.0,0.005,0.0029,0.0103,0.0155,0.2979,0.0224,0.0105,0.0193,0.0628,0.0917,22.9167,0.3958,0.7583,-7.1555,0.0117,2.0113,0.1746
243.9657,338.9313,74.8658,0.0087,0.0001,0.0051,0.002,0.0032,0.0329,0.3857,0.0085,0.0062,0.0153,0.0261,0.1041,32.801,0.5377,0.6704,-6.1024,0.0362,1.884,0.1472
244.5797,562.4905,97.649,0.0082,0.0,0.0047,0.0022,0.0182,0.0273,0.178,0.0198,0.0228,0.0258,0.0672,0.0814,20.0947,0.5181,0.6917,-5.2664,0.2043,2.8185,0.0795
248.3383,286.9265,151.083,0.0035,0.0,0.0035,0.0024,0.0111,0.019,0.3807,0.0228,0.0201,0.0084,0.0398,0.0084,27.9092,0.3011,0.6843,-7.6627,0.2498,2.0974,0.1731
232.626,547.8856,155.1965,0.0022,0.0,0.0013,0.0051,0.0075,0.0214,0.3298,0.0153,0.0106,0.0172,0.0577,0.0068,21.4993,0.5842,0.6995,-7.7847,0.0374,2.5914,0.0775
150.7496,323.984,167.1637,0.0104,0.0,0.0027,0.0015,0.0178,0.0403,0.3301,0.006,0.0235,0.0112,0.0158,0.079,28.2278,0.3433,0.6645,-5.9263,0.0183,1.7967,0.1898
139.058,151.8607,131.3149,0.0118,0.0001,0.0044,0.0047,0.0149,0.0172,0.2829,0.0149,0.0105,0.0202,0.022,0.055,27.7115,0.4887,0.6867,-6.3801,0.2098,2.0289,0.1967
153.1018,343.228,166.5648,0.0024,0.0001,0.002,0.0044,0.0075,0.0398,0.2963,0.0178,0.0157,0.0135,0.0571,0.0118,20.4711,0.2807,0.7274,-5.2772,0.0214,1.778,0.1839
174.6811,516.0499,146.8827,0.0053,0.0,0.0035,0.0017,0.0162,0.025,0.1236,0.0221,0.0213,0.0241,0.0257,0.0437,22.8516,0.483,0.6779,-7.6159,0.2583,2.5947,0.2385
210.4355,190.7263,80.8164,0.0115,0.0,0.0058,0.0023,0.0063,0.0264,0.2531,0.0054,0.0179,0.0113,0.0552,0.0236,17.9375,0.5827,0.6473,-5.2008,0.1047,2.4245,0.2011
169.0241,137.2634,94.3168,0.0097,0.0001,0.0043,0.0046,0.0114,0.0407,0.3711,0.0064,0.0117,0.0166,0.0525,0.0233,29.2071,0.5252,0.7555,-7.0156,0.2058,2.5772,0.2003
219.5302,393.1336,173.6025,0.0031,0.0001,0.0026,0.0015,0.0148,0.0223,0.3667,0.0219,0.0116,0.0117,0.0152,0.0844,25.4363,0.5988,0.7014,-5.821,0.2283,1.4359,0.0697
161.9195,142.5804,189.1084,0.0066,0.0001,0.0012,0.0025,0.0173,0.0109,0.2913,0.012,0.0149,0.0177,0.0144,0.0714,20.0046,0.5407,0.6407,-7.8074,0.0409,2.3634,0.0538
201.0663,538.996,209.4659,0.0116,0.0001,0.004,0.0033,0.0174,0.0132,0.1398,0.0209,0.0081,0.0116,0.0218,0.0066,29.3239,0.357,0.6984,-7.929,0.2871,2.8613,0.2156
134.3204,304.525,164.5503,0.0088,0.0001,0.0017,0.0031,0.0181,0.0336,0.2081,0.0148,0.0209,0.0175,0.0312,0.0822,23.4803,0.6292,0.7318,-5.9733,0.212,2.1263,0.1847
210.0698,571.6672,98.7343,0.0056,0.0,0.0039,0.0014,0.013,0.0352,0.158,0.0087,0.0247,0.0073,0.069,0.0284,21.6203,0.4428,0.6684,-5.2766,0.1873,1.6134,0.0528
231.6604,257.1917,165.5825,0.0044,0.0,0.0014,0.0012,0.0158,0.0236,0.239,0.0145,0.0166,0.0179,0.0228,0.0343,21.9341,0.3382,0.6354,-7.2902,0.1468,2.426,0.2206
137.6629,224.1106,190.1894,0.0039,0.0,0.0024,0.0041,0.0106,0.0329,0.2544,0.0121,0.0135,0.0139,0.0536,0.0708,32.5142,0.3609,0.7751,-7.8339,0.1571,2.3391,0.0562
111.8679,271.4511,212.742,0.0099,0.0,0.002,0.0026,0.0039,0.0255,0.0949,0.0145,0.0247,0.0093,0.0452,0.1063,32.7167,0.2943,0.7271,-6.8971,0.1308,1.6427,0.2074
242.8007,137.3619,150.8812,0.0023,0.0,0.0051,0.0022,0.0115,0.0263,0.3722,0.0097,0.0065,0.025,0.0406,0.0017,29.3625,0.4647,0.63,-5.6485,0.1491,2.7182,0.0776
131.3741,356.5127,102.0784,0.01,0.0,0.0032,0.0036,0.0147,0.0322,0.319,0.0229,0.0215,0.0219,0.0251,0.0696,32.9206,0.4594,0.704,-6.4965,0.1359,1.8137,0.1896
158.9033,221.5181,185.2781,0.0051,0.0001,0.0022,0.0034,0.0134,0.0292,0.2589,0.0085,0.0082,0.0253,0.0246,0.0824,30.9075,0.6179,0.7464,-5.3638,0.08,2.5071,0.0853
128.8769,465.0595,75.8201,0.0127,0.0001,0.0062,0.0032,0.0152,0.0258,0.235,0.0073,0.0223,0.024,0.0664,0.0128,20.4419,0.561,0.7011,-5.5361,0.2906,2.2874,0.1736
111.1773,223.1628,191.4536,0.009,0.0,0.0039,0.0041,0.0164,0.0398,0.1449,0.0121,0.017,0.0202,0.0204,0.0115,32.7125,0.3005,0.7373,-7.4147,0.2648,2.0743,0.128
148.2135,489.5064,122.9969,0.0068,0.0001,0.0036,0.0029,0.005,0.0206,0.2049,0.009,0.0172,0.024,0.0238,0.078,24.6898,0.5048,0.7632,-7.0895,0.0251,1.617,0.1846
212.5669,325.9012,196.4669,0.0106,0.0,0.0017,0.0037,0.0081,0.0108,0.169,0.0115,0.0081,0.0172,0.0493,0.0265,32.6551,0.5156,0.7625,-7.4189,0.1065,1.6477,0.087
197.9368,557.1141,162.0847,0.0087,0.0001,0.0017,0.0034,0.0111,0.0252,0.0865,0.0053,0.0071,0.0189,0.0238,0.1032,29.4455,0.6084,0.6627,-6.3751,0.2465,1.8382,0.1005
158.6287,406.233,112.9554,0.0036,0.0001,0.0036,0.0054,0.0034,0.0127,0.1894,0.0072,0.0124,0.0098,0.0164,0.0353,25.3107,0.3848,0.6985,-5.2841,0.1936,2.0631,0.2373
147.9151,414.6735,129.2599,0.0119,0.0,0.0044,0.0046,0.0128,0.0336,0.0923,0.0145,0.0195,0.0073,0.0601,0.0022,18.8222,0.627,0.7314,-5.5238,0.0461,1.8117,0.1391
121.3083,357.3715,157.9743,0.0023,0.0,0.001,0.0041,0.0102,0.0407,0.3619,0.0183,0.0115,0.0142,0.0556,0.0359,31.9771,0.3629,0.6971,-7.6463,0.1713,1.9529,0.1997
179.9263,216.1253,135.7464,0.0119,0.0001,0.0046,0.0014,0.0115,0.0276,0.0974,0.0171,0.0226,0.0203,0.061,0.0136,19.8392,0.4398,0.6421,-5.3988,0.1403,2.4227,0.2132
159.2269,212.854,179.0722,0.0106,0.0,0.0041,0.0021,0.0145,0.014,0.2186,0.0173,0.012,0.022,0.0343,0.0242,25.249,0.5544,0.6523,-6.203,0.2593,2.7443,0.2379
168.6094,441.7235,209.9381,0.0077,0.0001,0.0029,0.0029,0.0067,0.0099,0.2164,0.0165,0.0162,0.0203,0.0275,0.1037,30.3564,0.6142,0.7411,-6.2474,0.2496,1.528,0.1077
226.8145,553.3088,158.417,0.0133,0.0,0.0022,0.0029,0.0083,0.0272,0.262,0.0094,0.0084,0.0173,0.0393,0.0784,32.4121,0.5906,0.7785,-7.4075,0.0791,1.7539,0.2055
183.7785,140.8138,194.1198,0.0087,0.0,0.0048,0.0032,0.0106,0.032,0.3419,0.0098,0.0227,0.0111,0.0559,0.0157,28.4555,0.552,0.7355,-7.3375,0.1083,2.4146,0.0869
180.3786,375.1028,177.2299,0.0085,0.0,0.0056,0.0049,0.0072,0.0117,0.2223,0.0154,0.0238,0.0258,0.0418,0.0353,20.4534,0.3022,0.7129,-6.6519,0.2703,2.7839,0.0458
184.1032,519.5553,211.7539,0.0102,0.0001,0.002,0.005,0.0135,0.0397,0.2464,0.0231,0.0225,0.0115,0.0194,0.0373,32.6652,0.3682,0.7839,-7.3481,0.0825,2.3616,0.158
115.5868,573.2924,108.0706,0.0063,0.0,0.005,0.0028,0.012,0.0217,0.3966,0.0154,0.0245,0.008,0.0689,0.0371,29.2359,0.4915,0.6725,-6.4024,0.163,1.8995,0.2003
140.5395,468.2236,107.3885,0.0076,0.0001,0.0035,0.0026,0.0059,0.0321,0.1963,0.0212,0.0158,0.014,0.0206,0.0795,20.8848,0.4388,0.7729,-6.151,0.252,1.4325,0.1249
180.6634,245.7162,83.0386,0.0061,0.0,0.0038,0.0044,0.0052,0.0193,0.2114,0.0194,0.0145,0.0194,0.0472,0.0397,23.1086,0.5052,0.6428,-7.3544,0.2479,1.4826,0.0791
166.1288,468.6585,149.2596,0.0027,0.0001,0.004,0.0049,0.0187,0.0235,0.2744,0.0129,0.0242,0.0216,0.0244,0.0556,32.4339,0.577,0.7486,-7.9626,0.1916,1.9023,0.1633
158.997,391.6331,234.215,0.008,0.0001,0.0017,0.0029,0.0048,0.0162,0.2131,0.0114,0.0209,0.0118,0.0575,0.0874,22.8007,0.5398,0.7569,-6.2251,0.1308,2.763,0.0867
258.2658,334.1889,227.981,0.003,0.0,0.0047,0.002,0.0045,0.0374,0.3325,0.0192,0.0138,0.0159,0.049,0.103,29.8038,0.4181,0.6408,-7.4322,0.0178,1.9765,0.2424
175.5235,514.7718,126.3546,0.0074,0.0,0.0048,0.0024,0.0035,0.0228,0.2365,0.0083,0.0167,0.0129,0.052,0.0464,27.3978,0.6006,0.759,-6.8564,0.1194,2.8083,0.0981
175.012,526.8053,161.3489,0.0072,0.0001,0.0047,0.0024,0.0185,0.0282,0.2175,0.0115,0.0134,0.0109,0.0602,0.0845,30.7852,0.6471,0.701,-7.448,0.0974,1.8524,0.0717
231.2983,415.4974,206.0497,0.0059,0.0,0.0048,0.0045,0.0187,0.0367,0.2339,0.0132,0.0089,0.0098,0.0373,0.0398,21.0807,0.4211,0.6669,-6.2157,0.0328,1.8905,0.1501
136.3934,345.8155,186.0437,0.0057,0.0,0.0042,0.003,0.0061,0.0229,0.3938,0.0151,0.0248,0.0262,0.0474,0.0552,18.3639,0.3392,0.7738,-5.2153,0.0794,2.0323,0.2367
122.8817,453.4399,76.0581,0.0031,0.0,0.0037,0.0028,0.0065,0.0223,0.1899,0.0047,0.0119,0.0133,0.0403,0.0196,32.4527,0.5602,0.6588,-6.7672,0.152,1.7389,0.2322
138.1141,327.6401,174.572,0.0064,0.0,0.0052,0.0018,0.0063,0.0392,0.2443,0.0144,0.0069,0.0243,0.0301,0.0208,19.421,0.6558,0.7379,-6.4184,0.0305,2.7809,0.139
154.307,326.5969,205.3586,0.0086,0.0,0.0056,0.0053,0.0123,0.0398,0.1035,0.0097,0.0189,0.0136,0.0432,0.0194,27.7932,0.4576,0.755,-6.3888,0.1476,1.4552,0.2324
226.2164,169.3266,199.2969,0.0091,0.0,0.0019,0.0033,0.01,0.0305,0.1995,0.013,0.0075,0.0231,0.0554,0.013,18.5962,0.3043,0.7253,-6.6061,0.1038,1.8254,0.16
227.6047,410.51,114.945,0.0112,0.0,0.005,0.0041,0.0155,0.0156,0.2198,0.019,0.02,0.0131,0.0588,0.065,18.7961,0.3784,0.7403,-7.2943,0.0175,2.6077,0.2253
204.9565,151.031,129.8108,0.0096,0.0001,0.0034,0.0055,0.0113,0.0293,0.2651,0.0099,0.0173,0.0102,0.0162,0.019,19.1565,0.3094,0.7032,-6.68,0.0639,2.4978,0.1636
213.2203,497.8457,174.7561,0.0025,0.0,0.0017,0.0032,0.0111,0.0335,0.1615,0.0099,0.0187,0.0116,0.0233,0.1063,30.3963,0.4114,0.6766,-5.64,0.0393,2.4822,0.2456
232.6725,399.2946,146.277,0.0127,0.0,0.0061,0.0017,0.0158,0.0121,0.3418,0.0149,0.0141,0.0227,0.0604,0.098,18.8155,0.5665,0.677,-5.8816,0.0902,1.9283,0.0673
116.4698,335.2965,94.5595,0.0123,0.0,0.0028,0.0024,0.0123,0.0368,0.1717,0.021,0.0212,0.0083,0.056,0.0656,25.3315,0.4914,0.643,-7.4581,0.1209,1.5445,0.084
143.0717,481.3127,166.5552,0.0045,0.0,0.0059,0.0045,0.0053,0.0199,0.3917,0.0097,0.0132,0.0094,0.068,0.071,26.7834,0.5485,0.7563,-7.8599,0.2281,1.8611,0.1096
210.1937,229.4184,166.4325,0.0031,0.0,0.0052,0.0052,0.0078,0.0302,0.2814,0.0103,0.022,0.0145,0.058,0.1044,19.8189,0.3887,0.7017,-6.5569,0.242,1.4654,0.1961
178.0146,517.1445,214.6457,0.0031,0.0,0.0016,0.0013,0.0143,0.0361,0.2936,0.0098,0.0117,0.0159,0.026,0.0472,18.9339,0.6137,0.6551,-5.5999,0.0194,2.24,0.1309
243.5971,319.708,174.2946,0.0028,0.0,0.001,0.0012,0.0167,0.0134,0.1554,0.007,0.0183,0.0271,0.0271,0.0862,26.433,0.262,0.6704,-7.8587,0.2855,1.7442,0.1889
171.5965,406.555,185.4722,0.0019,0.0,0.0023,0.0035,0.0176,0.0268,0.2026,0.0136,0.0068,0.0135,0.0591,0.0775,26.0354,0.4565,0.7073,-7.5857,0.1717,2.6288,0.162
211.1071,470.7506,186.3483,0.012,0.0001,0.0026,0.0055,0.0048,0.0249,0.3267,0.0092,0.0175,0.0197,0.0537,0.0763,23.5063,0.3784,0.7426,-6.5405,0.0461,2.5647,0.1004
134.788,353.1167,93.3785,0.0116,0.0,0.0013,0.0037,0.0107,0.0212,0.1734,0.0049,0.0077,0.0079,0.0163,0.0372,30.8585,0.2888,0.6717,-6.2741,0.1747,2.6881,0.2341
207.3854,476.2439,140.4535,0.0087,0.0,0.0021,0.0012,0.0057,0.0303,0.1723,0.0217,0.0159,0.0204,0.0535,0.047,23.3783,0.441,0.6578,-6.2289,0.1168,1.4307,0.1407
167.3069,228.2267,193.9656,0.0061,0.0,0.0028,0.0038,0.0102,0.0352,0.0938,0.0129,0.0096,0.0215,0.0363,0.0797,19.4061,0.5412,0.7587,-6.0247,0.0629,2.3527,0.2335
141.7874,234.5448,209.4347,0.013,0.0,0.001,0.0049,0.0179,0.0132,0.1641,0.0166,0.0218,0.0266,0.0659,0.0859,32.438,0.4381,0.6841,-5.5305,0.1757,2.6058,0.1729
177.3915,486.5801,77.3627,0.0103,0.0001,0.0028,0.0018,0.0062,0.0376,0.216,0.0193,0.011,0.0183,0.0661,0.0485,21.2693,0.5954,0.7813,-6.8477,0.2616,1.5058,0.0886
204.2883,167.342,207.7959,0.008,0.0001,0.0058,0.0031,0.0163,0.014,0.1845,0.0111,0.0121,0.026,0.0225,0.0169,27.8164,0.4067,0.7021,-5.8207,0.0936,2.0081,0.0605
248.7921,230.1418,145.7719,0.0028,0.0001,0.0021,0.0043,0.0127,0.0123,0.1657,0.0047,0.012,0.0128,0.0263,0.0344,19.5532,0.5948,0.7267,-5.3356,0.1593,2.4651,0.1838
205.7157,415.3688,217.6137,0.0043,0.0001,0.003,0.0044,0.0137,0.0158,0.2987,0.013,0.0187,0.0176,0.0597,0.0291,22.336,0.4038,0.7731,-7.7694,0.1857,1.4522,0.214
145.0201,114.8834,220.4746,0.0077,0.0,0.0011,0.0032,0.0155,0.0183,0.2448,0.0112,0.0104,0.0223,0.0507,0.0359,20.4447,0.5733,0.6784,-5.8663,0.2251,2.1966,0.1373
230.495,528.2456,108.2211,0.0095,0.0001,0.005,0.0019,0.008,0.0263,0.0932,0.0062,0.0151,0.0166,0.0665,0.082,25.2249,0.6035,0.7715,-6.1489,0.0758,2.7638,0.1776
124.1749,457.6808,111.031,0.0036,0.0001,0.0023,0.0051,0.0162,0.0272,0.2896,0.0183,0.0094,0.0123,0.0344,0.0707,20.7709,0.3463,0.7112,-5.8501,0.1111,2.3029,0.1069
216.9914,361.0585,188.1753,0.0102,0.0,0.0011,0.0031,0.0157,0.0404,0.2952,0.0222,0.0098,0.0118,0.0624,0.0974,32.8216,0.4046,0.6376,-5.7904,0.0824,2.1329,0.1515
119.5401,343.8915,86.6191,0.0095,0.0001,0.0053,0.005,0.0137,0.0402,0.3555,0.0211,0.0141,0.019,0.0528,0.0414,21.0196,0.5634,0.6981,-6.468,0.2787,1.4252,0.1491
143.7499,577.8675,195.2006,0.0031,0.0,0.0034,0.0041,0.0106,0.0207,0.2646,0.0193,0.0134,0.0122,0.0149,0.087,17.9901,0.4635,0.7541,-6.0252,0.1441,2.2222,0.1604
181.7532,491.3804,175.4931,0.0095,0.0001,0.0016,0.0044,0.0135,0.0255,0.0946,0.0161,0.0146,0.0113,0.0597,0.0687,31.5835,0.3793,0.6545,-7.0037,0.2351,1.6894,0.1468
248.4486,404.8844,184.5409,0.004,0.0001,0.0029,0.0022,0.0081,0.0125,0.209,0.0056,0.0224,0.0269,0.0645,0.0858,28.9898,0.6599,0.6699,-6.3718,0.1258,1.707,0.2437
251.5163,387.568,108.0848,0.0082,0.0,0.001,0.0042,0.0164,0.0149,0.3637,0.0065,0.0115,0.0265,0.0366,0.1038,33.0171,0.3887,0.7669,-5.8452,0.143,2.6869,0.0495
130.3896,490.1126,100.5316,0.0071,0.0001,0.0044,0.0051,0.0183,0.0269,0.1163,0.0067,0.0158,0.0083,0.0451,0.0215,26.7858,0.6493,0.6649,-6.7844,0.0215,1.5995,0.2504
149.0134,114.9077,139.1228,0.0052,0.0,0.0051,0.0027,0.009,0.0105,0.2175,0.0114,0.0137,0.0105,0.0664,0.036,25.655,0.2648,0.6773,-7.7695,0.2392,1.4619,0.2408
150.7074,258.5863,186.1567,0.0077,0.0001,0.0052,0.0054,0.011,0.0387,0.1145,0.0163,0.0118,0.0077,0.0675,0.0845,24.75,0.3108,0.7053,-5.9652,0.141,2.8029,0.1176
137.7154,362.0986,212.8811,0.0117,0.0,0.0032,0.003,0.0038,0.0341,0.3875,0.005,0.0107,0.025,0.0251,0.025,19.9124,0.2733,0.67,-7.1078,0.1784,2.6849,0.2211
134.35,356.4558,208.7109,0.0121,0.0,0.002,0.0045,0.006,0.0173,0.1563,0.0149,0.009,0.0079,0.0515,0.033,22.4096,0.5792,0.6528,-6.321,0.2888,2.5226,0.2286
192.8741,567.8618,83.8234,0.0128,0.0001,0.0056,0.0049,0.0039,0.023,0.2387,0.0161,0.024,0.0155,0.0636,0.0126,25.5829,0.6039,0.7154,-6.6522,0.2908,2.255,0.1048
197.3505,331.6952,144.7554,0.0061,0.0001,0.0053,0.0037,0.0144,0.0175,0.3692,0.0167,0.0222,0.0107,0.0609,0.1013,18.6909,0.3398,0.6419,-7.7525,0.1939,2.3056,0.1101
129.547,170.3796,199.8913,0.0093,0.0,0.0029,0.0026,0.0158,0.0369,0.176,0.0114,0.0128,0.0217,0.0406,0.0558,22.1046,0.3659,0.7683,-6.8303,0.2109,1.749,0.1371
259.5834,548.0931,121.7361,0.003,0.0,0.0055,0.0054,0.0126,0.0211,0.328,0.0177,0.0064,0.0158,0.0609,0.1039,20.9867,0.498,0.6426,-5.625,0.057,1.904,0.1635
259.773,160.2454,133.9023,0.0081,0.0001,0.0022,0.0039,0.0093,0.0353,0.1641,0.0125,0.0092,0.0219,0.0487,0.0839,24.4497,0.3921,0.766,-7.1682,0.2354,2.4248,0.246
201.4503,342.391,227.336,0.0086,0.0,0.0027,0.0029,0.0151,0.0369,0.367,0.0101,0.0069,0.0241,0.039,0.0403,32.7855,0.3173,0.6586,-7.0473,0.1645,1.7542,0.133
202.605,208.4081,184.2029,0.0025,0.0001,0.0037,0.0012,0.0175,0.0366,0.3809,0.0109,0.0065,0.0112,0.0361,0.009,24.1635,0.4906,0.7741,-7.2641,0.1466,2.1621,0.1198
227.8894,542.7616,80.0604,0.0026,0.0,0.0045,0.0022,0.0091,0.0264,0.2719,0.0171,0.0122,0.0171,0.0454,0.0624,32.1062,0.5322,0.6611,-5.8518,0.2301,1.5789,0.0452
243.1119,269.0059,134.6275,0.0072,0.0,0.0045,0.0013,0.0053,0.0107,0.2816,0.0191,0.0243,0.009,0.0193,0.0772,32.9495,0.2886,0.7381,-5.966,0.1146,2.0889,0.072
200.6646,440.7866,211.1005,0.0028,0.0,0.0055,0.0019,0.0109,0.0314,0.1199,0.0203,0.0232,0.0219,0.0309,0.091,25.5735,0.389,0.6812,-6.1656,0.0296,1.8087,0.1242
164.1112,378.4357,201.3242,0.0018,0.0,0.0026,0.0019,0.0148,0.0182,0.2591,0.0059,0.0149,0.0138,0.04,0.0346,26.2294,0.3328,0.6692,-6.4199,0.1862,2.7036,0.2353
146.1,333.9579,165.7428,0.0104,0.0,0.004,0.0026,0.0136,0.0195,0.183,0.0103,0.0215,0.0103,0.0681,0.0219,22.5558,0.5015,0.7424,-5.374,0.2471,2.8729,0.2055
231.0765,482.45,124.4499,0.0125,0.0,0.0056,0.0042,0.007,0.0341,0.138,0.0097,0.0166,0.0188,0.037,0.0292,24.8938,0.491,0.7509,-5.209,0.0848,2.751,0.0494
242.4095,342.6413,75.3879,0.0031,0.0001,0.0012,0.0031,0.0057,0.0408,0.2112,0.0194,0.0138,0.0167,0.0652,0.0624,32.8217,0.5538,0.7044,-6.3483,0.0506,2.3637,0.2029
151.4528,480.8538,119.5611,0.0128,0.0001,0.0017,0.0048,0.005,0.0121,0.1986,0.0184,0.0105,0.021,0.0511,0.0305,26.4406,0.6104,0.7703,-6.3198,0.1347,2.7509,0.2059
196.1909,261.3694,233.8533,0.0116,0.0,0.0043,0.0048,0.0064,0.033,0.1227,0.0174,0.0088,0.019,0.0618,0.1003,32.9438,0.3677,0.6821,-6.0055,0.1052,2.2252,0.1307
211.9317,153.8189,142.9844,0.0067,0.0001,0.0033,0.005,0.0037,0.0155,0.1185,0.0092,0.021,0.0145,0.0331,0.0297,21.3442,0.4006,0.7833,-5.8825,0.2801,2.838,0.0811
255.9854,395.6024,148.6007,0.0059,0.0,0.0029,0.0042,0.0148,0.0144,0.2239,0.0176,0.0098,0.0243,0.0148,0.0529,31.2821,0.2644,0.6958,-6.5047,0.1427,2.1057,0.0582
136.1735,128.9782,90.7925,0.0069,0.0001,0.004,0.0047,0.0153,0.0276,0.1145,0.0121,0.0176,0.0208,0.0457,0.0249,21.4401,0.4156,0.7204,-5.979,0.1075,1.4507,0.2341
183.6042,344.3881,143.4666,0.0087,0.0,0.0055,0.0021,0.0097,0.0318,0.215,0.0071,0.0135,0.0247,0.07,0.0055,27.9857,0.6357,0.7071,-7.5051,0.0086,1.8361,0.0981
210.085,238.6856,219.029,0.0068,0.0,0.0035,0.0018,0.0102,0.0397,0.1917,0.0202,0.014,0.0164,0.0365,0.0019,22.2685,0.6619,0.6451,-6.6812,0.2902,2.5386,0.2489
134.9503,491.6528,104.1622,0.004,0.0,0.0051,0.0019,0.0119,0.0406,0.1745,0.0129,0.0134,0.0232,0.0252,0.0185,22.476,0.4112,0.6922,-6.4493,0.2187,2.3796,0.1158
194.4599,123.8607,177.0598,0.0026,0.0,0.0051,0.0035,0.0105,0.0226,0.1595,0.0118,0.0232,0.0124,0.0689,0.0499,18.4629,0.4111,0.6936,-7.6857,0.0875,1.4631,0.2087
115.7412,510.2356,113.0685,0.009,0.0001,0.003,0.0036,0.0116,0.0237,0.2371,0.0127,0.0203,0.0094,0.0198,0.0488,25.9078,0.4242,0.6376,-6.4868,0.178,2.7614,0.2472
230.1757,331.7866,204.927,0.0054,0.0,0.0027,0.0037,0.0158,0.0397,0.1238,0.0052,0.011,0.0078,0.0691,0.0985,18.7686,0.3854,0.6816,-6.8862,0.2889,2.0821,0.1556
257.1286,253.5787,228.5775,0.0105,0.0001,0.0012,0.0053,0.0092,0.0218,0.1868,0.0187,0.0137,0.0074,0.0371,0.0537,22.4636,0.5191,0.6928,-6.3207,0.0246,2.6903,0.089
158.3765,541.1512,232.6405,0.0105,0.0,0.0017,0.0052,0.0127,0.0186,0.1723,0.0124,0.0126,0.0204,0.0516,0.0781,32.2284,0.6244,0.6679,-7.1279,0.2791,2.2605,0.2498
161.4354,508.3542,205.6994,0.007,0.0001,0.0034,0.0026,0.0067,0.0178,0.1246,0.0175,0.0094,0.0212,0.0548,0.0071,32.1336,0.3375,0.6329,-5.3711,0.1625,2.7771,0.1437
217.4132,382.179,102.9985,0.0053,0.0,0.0029,0.0013,0.0055,0.0303,0.2722,0.0113,0.0142,0.0251,0.0481,0.0339,18.3786,0.4926,0.7611,-6.3907,0.2388,1.8147,0.2036
178.7719,525.7758,221.8386,0.0068,0.0001,0.0026,0.0018,0.0134,0.0256,0.126,0.0119,0.0148,0.0246,0.0636,0.0309,22.0563,0.2651,0.7826,-5.5066,0.2622,2.5256,0.1895
259.4647,140.4387,178.7218,0.0084,0.0001,0.002,0.0033,0.0039,0.0291,0.2531,0.0217,0.0234,0.0173,0.0686,0.0111,27.0246,0.4199,0.7198,-6.263,0.2115,2.4683,0.168
201.5003,474.657,120.0463,0.0056,0.0,0.0018,0.0027,0.0046,0.0228,0.2337,0.0166,0.0223,0.0183,0.0401,0.0043,28.4079,0.5315,0.7437,-5.499,0.0947,2.3348,0.1218
245.8319,209.4884,166.3366,0.0082,0.0,0.0051,0.0048,0.0179,0.0118,0.287,0.0109,0.0186,0.0107,0.0282,0.0067,29.1011,0.2663,0.7454,-7.8761,0.19,2.0964,0.2077
180.1334,172.9607,235.6674,0.0029,0.0001,0.0011,0.0052,0.009,0.0178,0.3087,0.019,0.0173,0.0133,0.0272,0.0842,30.8201,0.577,0.6551,-7.7282,0.1697,2.6411,0.1434
163.8324,264.8027,118.4972,0.0063,0.0,0.0042,0.0032,0.0148,0.0314,0.2864,0.0134,0.0209,0.0235,0.0286,0.0582,23.0757,0.3156,0.665,-6.3254,0.19,2.3497,0.0579
180.2265,486.6693,222.3956,0.009,0.0001,0.0037,0.0023,0.0177,0.0117,0.1543,0.0192,0.0211,0.009,0.0596,0.0275,21.1126,0.3547,0.6957,-7.3841,0.1109,1.9728,0.2248
